cnae_classe,desc_classe,cnae_grupo,desc_grupo,cnae_divisao,desc_divisao,cnae_secao,desc_secao
47130,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, SEM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS",471,COMÉRCIO VAREJISTA NÃO-ESPECIALIZADO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47211,"COMÉRCIO VAREJISTA DE PRODUTOS DE PADARIA, LATICÍNIO, DOCES, BALAS E SEMELHANTES",472,"COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47229,COMÉRCIO VAREJISTA DE CARNES E PESCADOS - AÇOUGUES E PEIXARIAS,472,"COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47237,COMÉRCIO VAREJISTA DE BEBIDAS,472,"COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47245,COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,472,"COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47296,COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE; PRODUTOS DO FUMO,472,"COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47318,COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,473,COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47326,COMÉRCIO VAREJISTA DE LUBRIFICANTES,473,COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47415,COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,474,COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47423,COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,474,COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47431,COMÉRCIO VAREJISTA DE VIDROS,474,COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47440,"COMÉRCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUÇÃO",474,COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47512,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,475,COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47521,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO,475,COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47539,COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,475,COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47547,"COMÉRCIO VAREJISTA ESPECIALIZADO DE MÓVEIS, COLCHOARIA E ARTIGOS DE ILUMINAÇÃO",475,COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47555,"COMÉRCIO VAREJISTA ESPECIALIZADO DE TECIDOS E ARTIGOS DE CAMA, MESA E BANHO",475,COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47563,COMÉRCIO VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSÓRIOS,475,COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47571,"COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOMÉSTICO, EXCETO INFORMÁTICA E COMUNICAÇÃO",475,COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47598,COMÉRCIO VAREJISTA DE ARTIGOS DE USO DOMÉSTICO NÃO ESPECIFICADOS ANTERIORMENTE,475,COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47610,"COMÉRCIO VAREJISTA DE LIVROS, JORNAIS, REVISTAS E PAPELARIA",476,"COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47628,"COMÉRCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS",476,"COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47636,COMÉRCIO VAREJISTA DE ARTIGOS RECREATIVOS E ESPORTIVOS,476,"COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47717,COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS PARA USO HUMANO E VETERINÁRIO,477,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47725,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",477,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47733,COMÉRCIO VAREJISTA DE ARTIGOS MÉDICOS E ORTOPÉDICOS,477,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47741,COMÉRCIO VAREJISTA DE ARTIGOS DE ÓPTICA,477,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47814,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,478,COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47822,COMÉRCIO VAREJISTA DE CALÇADOS E ARTIGOS DE VIAGEM,478,COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47831,COMÉRCIO VAREJISTA DE JOIAS E RELÓGIOS,478,COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47849,COMÉRCIO VAREJISTA DE GÁS LIQUEFEITO DE PETRÓLEO (GLP),478,COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47857,COMÉRCIO VAREJISTA DE ARTIGOS USADOS,478,COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47890,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE,478,COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
47903,COMÉRCIO AMBULANTE E OUTROS TIPOS DE COMÉRCIO VAREJISTA,479,COMÉRCIO AMBULANTE E OUTROS TIPOS DE COMÉRCIO VAREJISTA,47,COMÉRCIO VAREJISTA,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
49116,TRANSPORTE FERROVIÁRIO DE CARGA,491,TRANSPORTE FERROVIÁRIO E METROFERROVIÁRIO,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49124,TRANSPORTE METROFERROVIÁRIO DE PASSAGEIROS,491,TRANSPORTE FERROVIÁRIO E METROFERROVIÁRIO,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49213,"TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, MUNICIPAL E EM REGIÃO METROPOLITANA",492,TRANSPORTE RODOVIÁRIO DE PASSAGEIROS,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49221,"TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",492,TRANSPORTE RODOVIÁRIO DE PASSAGEIROS,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49230,TRANSPORTE RODOVIÁRIO DE TÁXI,492,TRANSPORTE RODOVIÁRIO DE PASSAGEIROS,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49248,TRANSPORTE ESCOLAR,492,TRANSPORTE RODOVIÁRIO DE PASSAGEIROS,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49299,"TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, E OUTROS TRANSPORTES RODOVIÁRIOS NÃO ESPECIFICADOS ANTERIORMENTE",492,TRANSPORTE RODOVIÁRIO DE PASSAGEIROS,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49302,TRANSPORTE RODOVIÁRIO DE CARGA,493,TRANSPORTE RODOVIÁRIO DE CARGA,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49400,TRANSPORTE DUTOVIÁRIO,494,TRANSPORTE DUTOVIÁRIO,49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
49507,"TRENS TURÍSTICOS, TELEFÉRICOS E SIMILARES",495,"TRENS TURÍSTICOS, TELEFÉRICOS E SIMILARES",49,TRANSPORTE TERRESTRE,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
50114,TRANSPORTE MARÍTIMO DE CABOTAGEM,501,TRANSPORTE MARÍTIMO DE CABOTAGEM E LONGO CURSO,50,TRANSPORTE AQUAVIÁRIO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
50122,TRANSPORTE MARÍTIMO DE LONGO CURSO,501,TRANSPORTE MARÍTIMO DE CABOTAGEM E LONGO CURSO,50,TRANSPORTE AQUAVIÁRIO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
50211,TRANSPORTE POR NAVEGAÇÃO INTERIOR DE CARGA,502,TRANSPORTE POR NAVEGAÇÃO INTERIOR,50,TRANSPORTE AQUAVIÁRIO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
50220,TRANSPORTE POR NAVEGAÇÃO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES,502,TRANSPORTE POR NAVEGAÇÃO INTERIOR,50,TRANSPORTE AQUAVIÁRIO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
50301,NAVEGAÇÃO DE APOIO,503,NAVEGAÇÃO DE APOIO,50,TRANSPORTE AQUAVIÁRIO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
50912,TRANSPORTE POR NAVEGAÇÃO DE TRAVESSIA,509,OUTROS TRANSPORTES AQUAVIÁRIOS,50,TRANSPORTE AQUAVIÁRIO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
50998,TRANSPORTES AQUAVIÁRIOS NÃO ESPECIFICADOS ANTERIORMENTE,509,OUTROS TRANSPORTES AQUAVIÁRIOS,50,TRANSPORTE AQUAVIÁRIO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
51111,TRANSPORTE AÉREO DE PASSAGEIROS REGULAR,511,TRANSPORTE AÉREO DE PASSAGEIROS,51,TRANSPORTE AÉREO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
51129,TRANSPORTE AÉREO DE PASSAGEIROS NÃO REGULAR,511,TRANSPORTE AÉREO DE PASSAGEIROS,51,TRANSPORTE AÉREO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
51200,TRANSPORTE AÉREO DE CARGA,512,TRANSPORTE AÉREO DE CARGA,51,TRANSPORTE AÉREO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
51307,TRANSPORTE ESPACIAL,513,TRANSPORTE ESPACIAL,51,TRANSPORTE AÉREO,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52117,ARMAZENAMENTO,521,"ARMAZENAMENTO, CARGA E DESCARGA",52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52125,CARGA E DESCARGA,521,"ARMAZENAMENTO, CARGA E DESCARGA",52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52214,"CONCESSIONÁRIAS DE RODOVIAS, PONTES, TÚNEIS E SERVIÇOS RELACIONADOS",522,ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52222,TERMINAIS RODOVIÁRIOS E FERROVIÁRIOS,522,ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52231,ESTACIONAMENTO DE VEÍCULOS,522,ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52290,ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NÃO ESPECIFICADAS ANTERIORMENTE,522,ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52311,GESTÃO DE PORTOS E TERMINAIS,523,ATIVIDADES AUXILIARES DOS TRANSPORTES AQUAVIÁRIOS,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52320,ATIVIDADES DE AGENCIAMENTO MARÍTIMO,523,ATIVIDADES AUXILIARES DOS TRANSPORTES AQUAVIÁRIOS,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52397,ATIVIDADES AUXILIARES DOS TRANSPORTES AQUAVIÁRIOS NÃO ESPECIFICADAS ANTERIORMENTE,523,ATIVIDADES AUXILIARES DOS TRANSPORTES AQUAVIÁRIOS,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52401,ATIVIDADES AUXILIARES DOS TRANSPORTES AÉREOS,524,ATIVIDADES AUXILIARES DOS TRANSPORTES AÉREOS,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
52508,ATIVIDADES RELACIONADAS À ORGANIZAÇÃO DO TRANSPORTE DE CARGA,525,ATIVIDADES RELACIONADAS À ORGANIZAÇÃO DO TRANSPORTE DE CARGA,52,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
53105,ATIVIDADES DE CORREIO,531,ATIVIDADES DE CORREIO,53,CORREIO E OUTRAS ATIVIDADES DE ENTREGA,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
53202,ATIVIDADES DE MALOTE E DE ENTREGA,532,ATIVIDADES DE MALOTE E DE ENTREGA,53,CORREIO E OUTRAS ATIVIDADES DE ENTREGA,H,"TRANSPORTE, ARMAZENAGEM E CORREIO"
55108,HOTÉIS E SIMILARES,551,HOTÉIS E SIMILARES,55,ALOJAMENTO,I,ALOJAMENTO E ALIMENTAÇÃO
55906,OUTROS TIPOS DE ALOJAMENTO NÃO ESPECIFICADOS ANTERIORMENTE,559,OUTROS TIPOS DE ALOJAMENTO NÃO ESPECIFICADOS ANTERIORMENTE,55,ALOJAMENTO,I,ALOJAMENTO E ALIMENTAÇÃO
56112,RESTAURANTES E OUTROS ESTABELECIMENTOS DE SERVIÇOS DE ALIMENTAÇÃO E BEBIDAS,561,RESTAURANTES E OUTROS SERVIÇOS DE ALIMENTAÇÃO E BEBIDAS,56,ALIMENTAÇÃO,I,ALOJAMENTO E ALIMENTAÇÃO
56121,SERVIÇOS AMBULANTES DE ALIMENTAÇÃO,561,RESTAURANTES E OUTROS SERVIÇOS DE ALIMENTAÇÃO E BEBIDAS,56,ALIMENTAÇÃO,I,ALOJAMENTO E ALIMENTAÇÃO
56201,"SERVIÇOS DE CATERING, BUFÊ E OUTROS SERVIÇOS DE COMIDA PREPARADA",562,"SERVIÇOS DE CATERING, BUFÊ E OUTROS SERVIÇOS DE COMIDA PREPARADA",56,ALIMENTAÇÃO,I,ALOJAMENTO E ALIMENTAÇÃO
58115,EDIÇÃO DE LIVROS,581,"EDIÇÃO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDIÇÃO",58,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,J,INFORMAÇÃO E COMUNICAÇÃO
58123,EDIÇÃO DE JORNAIS,581,"EDIÇÃO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDIÇÃO",58,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,J,INFORMAÇÃO E COMUNICAÇÃO
58131,EDIÇÃO DE REVISTAS,581,"EDIÇÃO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDIÇÃO",58,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,J,INFORMAÇÃO E COMUNICAÇÃO
58191,"EDIÇÃO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRÁFICOS",581,"EDIÇÃO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDIÇÃO",58,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,J,INFORMAÇÃO E COMUNICAÇÃO
58212,EDIÇÃO INTEGRADA À IMPRESSÃO DE LIVROS,582,"EDIÇÃO INTEGRADA À IMPRESSÃO DE LIVROS, JORNAIS, REVISTAS E OUTRAS PUBLICAÇÕES",58,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,J,INFORMAÇÃO E COMUNICAÇÃO
58221,EDIÇÃO INTEGRADA À IMPRESSÃO DE JORNAIS,582,"EDIÇÃO INTEGRADA À IMPRESSÃO DE LIVROS, JORNAIS, REVISTAS E OUTRAS PUBLICAÇÕES",58,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,J,INFORMAÇÃO E COMUNICAÇÃO
58239,EDIÇÃO INTEGRADA À IMPRESSÃO DE REVISTAS,582,"EDIÇÃO INTEGRADA À IMPRESSÃO DE LIVROS, JORNAIS, REVISTAS E OUTRAS PUBLICAÇÕES",58,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,J,INFORMAÇÃO E COMUNICAÇÃO
58298,"EDIÇÃO INTEGRADA À IMPRESSÃO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRÁFICOS",582,"EDIÇÃO INTEGRADA À IMPRESSÃO DE LIVROS, JORNAIS, REVISTAS E OUTRAS PUBLICAÇÕES",58,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,J,INFORMAÇÃO E COMUNICAÇÃO
59111,"ATIVIDADES DE PRODUÇÃO CINEMATOGRÁFICA, DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO",591,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO",59,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",J,INFORMAÇÃO E COMUNICAÇÃO
59120,"ATIVIDADES DE PÓS-PRODUÇÃO CINEMATOGRÁFICA, DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO",591,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO",59,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",J,INFORMAÇÃO E COMUNICAÇÃO
59138,"DISTRIBUIÇÃO CINEMATOGRÁFICA, DE VÍDEO E DE PROGRAMAS DE TELEVISÃO",591,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO",59,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",J,INFORMAÇÃO E COMUNICAÇÃO
59146,ATIVIDADES DE EXIBIÇÃO CINEMATOGRÁFICA,591,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO",59,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",J,INFORMAÇÃO E COMUNICAÇÃO
59201,ATIVIDADES DE GRAVAÇÃO DE SOM E DE EDIÇÃO DE MÚSICA,592,ATIVIDADES DE GRAVAÇÃO DE SOM E DE EDIÇÃO DE MÚSICA,59,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",J,INFORMAÇÃO E COMUNICAÇÃO
