caminho,diretorio,arquivo,extensao,bytes,modificado_em,base,ano,mes,recorte,fonte_meta
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Abril/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Abril,CAGEDMOV202004.7z,7z,21946004,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto,CAGEDMOV202001.7z,7z,33097284,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto,CAGEDMOV202002.7z,7z,34119557,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto,CAGEDMOV202003.7z,7z,35891627,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto,CAGEDMOV202004.7z,7z,25048745,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto,CAGEDMOV202005.7z,7z,20846781,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto,CAGEDMOV202006.7z,7z,21279505,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto,CAGEDMOV202007.7z,7z,23934967,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Agosto,CAGEDMOV202008.7z,7z,25356272,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202001.7z,7z,33403325,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202002.7z,7z,34477296,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202003.7z,7z,36372542,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202004.7z,7z,25478557,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202005.7z,7z,21214982,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202006.7z,7z,21715167,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202007.7z,7z,24573607,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202008.7z,7z,26560820,11-30-21 03:39PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202009.7z,7z,28976161,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202010.7z,7z,31715496,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202011.7z,7z,30880829,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Dezembro,CAGEDMOV202012.7z,7z,28766224,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Fevereiro/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Fevereiro,CAGEDMOV202001.7z,7z,29578121,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Fevereiro/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Fevereiro,CAGEDMOV202002.7z,7z,29352709,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Janeiro/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Janeiro,CAGEDMOV202001.7z,7z,28620737,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho,CAGEDMOV202001.7z,7z,32986074,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho,CAGEDMOV202002.7z,7z,33981311,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho,CAGEDMOV202003.7z,7z,35692525,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho,CAGEDMOV202004.7z,7z,24862662,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho,CAGEDMOV202005.7z,7z,20664516,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho,CAGEDMOV202006.7z,7z,21006476,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Julho,CAGEDMOV202007.7z,7z,22340295,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho,CAGEDMOV202001.7z,7z,32851774,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho,CAGEDMOV202002.7z,7z,33802620,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho,CAGEDMOV202003.7z,7z,35440402,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho,CAGEDMOV202004.7z,7z,24603552,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho,CAGEDMOV202005.7z,7z,20405450,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Junho,CAGEDMOV202006.7z,7z,20431161,11-30-21 03:40PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio,CAGEDMOV202001.7z,7z,30556456,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio,CAGEDMOV202002.7z,7z,31391635,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio,CAGEDMOV202003.7z,7z,32776068,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio,CAGEDMOV202004.7z,7z,22715237,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Maio,CAGEDMOV202005.7z,7z,18497523,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Março/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Março,CAGEDMOV202001.7z,7z,30100879,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Março/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Março,CAGEDMOV202002.7z,7z,30607146,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Março/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Março,CAGEDMOV202003.7z,7z,30618371,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202001.7z,7z,33314819,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202002.7z,7z,34398077,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202003.7z,7z,36275913,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202004.7z,7z,25396151,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202005.7z,7z,21140393,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202006.7z,7z,21632403,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202007.7z,7z,24453313,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202008.7z,7z,26416237,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202009.7z,7z,28778338,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202010.7z,7z,31413385,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Novembro,CAGEDMOV202011.7z,7z,29948862,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202001.7z,7z,33251866,11-30-21 03:41PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202002.7z,7z,34316998,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202003.7z,7z,36156902,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202004.7z,7z,25274825,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202005.7z,7z,21047130,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202006.7z,7z,21521751,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202007.7z,7z,24304033,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202008.7z,7z,26230266,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202009.7z,7z,28488574,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Outubro,CAGEDMOV202010.7z,7z,30725965,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202001.7z,7z,33184746,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202002.7z,7z,34227112,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202003.7z,7z,36039073,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202004.7z,7z,25175711,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202005.7z,7z,20956231,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202006.7z,7z,21419973,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202007.7z,7z,24152223,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202008.7z,7z,25990577,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2020/Setembro,CAGEDMOV202009.7z,7z,27838895,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202004.7z,7z,25809157,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202005.7z,7z,21488105,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202006.7z,7z,22030472,11-30-21 03:42PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202007.7z,7z,24972169,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202008.7z,7z,27110642,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202009.7z,7z,29602383,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202010.7z,7z,32540182,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202011.7z,7z,31918126,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202012.7z,7z,30504379,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202101.7z,7z,33870237,11-30-21 03:43PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202102.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202102.7z,7z,35661954,11-30-21 03:43PM,NOVO_CAGED_MOV,2021,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202103.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202103.7z,7z,35654798,11-30-21 03:43PM,NOVO_CAGED_MOV,2021,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril/CAGEDMOV202104.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Abril,CAGEDMOV202104.7z,7z,30233586,11-30-21 03:43PM,NOVO_CAGED_MOV,2021,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202008.7z,7z,27152272,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202009.7z,7z,29664568,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202010.7z,7z,32606499,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202011.7z,7z,31985213,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202012.7z,7z,30587372,11-30-21 03:43PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202101.7z,7z,33994873,11-30-21 03:43PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202102.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202102.7z,7z,35806549,11-30-21 03:43PM,NOVO_CAGED_MOV,2021,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202103.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202103.7z,7z,35874236,11-30-21 03:43PM,NOVO_CAGED_MOV,2021,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202104.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202104.7z,7z,30570868,11-30-21 03:44PM,NOVO_CAGED_MOV,2021,04,,LIST
